,organizationId,platform,title,description,proposer,proposalCreatedAt,proposalNativeId,endedAt,status,totalVotes,choicesMappedToScores,proposalUrl,proposerProfilePageUrl
11,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Need some CAKE,"Please i need help. i'm a brazilian, i have a little boy, and my life ita not so easy in my country. I believe in cryptocurrencies, i'm a CAKE lover this amazing project pancakeswap. i ll never sell my CAKES. I need some CAKE to hold and complete a total of 100 CAKE for maximize the pool limit and have good profits to live and provide a good life for my child. Thank you all CAKE lover!!

0x90EB4E005A1019b8Cc655c56af4cFB8c7502757b",0x90eb4e005a1019b8cc655c56af4cfb8c7502757b,2022-04-23T02:58:03.000Z,QmRB2ZygTqgfGvP8Uq9VDeAHnXvQ5LjbzZe63ezL7za6K3,2023-04-22T03:00:00.000Z,ACTIVE,184,"{""Yes i can help."":""["",""Thanks for all CAKE lover"":""2""}",https://deepdao.io/feed-proposal/QmRB2ZygTqgfGvP8Uq9VDeAHnXvQ5LjbzZe63ezL7za6K3,https://deepdao.io/user/0x90eb4e005a1019b8cc655c56af4cfb8c7502757b/verified_dao_experience
12,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Future of world wide oil transactions,"As the world is rapidly changing, and Putin has started selling neft, gas and oil in non-dollar denominations( Russian Rubles) the oil producers like saudi arabia and Venezuela are following very fast. As well as the buyers like India and China, gaining discounts like 25-30% off the current prices of oil as its been in its highest price ceiling yet. All of this with its onstability on the Dollar is multiple sided, but there is definitely room to expand here and use crypto to base oil and gas exchanges worldwide. It wont be easy, and it wont be fast but once getting there, and having contracts for 5-10 years will not only have that crypto currency explode in value, but gain massive amounts of investors, including huge whales and sharks, and opening many more doors of opportunities for pancakeswap to stake, reinvest in countless endeavors. please at least take a look at this seriously.",0xdeeb1bacd60d710089853b987f825bb10adc128c,2022-03-27T00:01:23.000Z,Qmf7ijG2jveUtRgTpBt8BVwphkNqTcUYcF1AQWCQCR5bqN,2025-05-28T07:45:00.000Z,ACTIVE,182,"{""Let’s take a look at it"":""["",""Nah this is wack"":""2""}",https://deepdao.io/feed-proposal/Qmf7ijG2jveUtRgTpBt8BVwphkNqTcUYcF1AQWCQCR5bqN,https://deepdao.io/user/0xdeeb1bacd60d710089853b987f825bb10adc128c/verified_dao_experience
13,839dae4c-9129-4bfd-966d-5f3c1f713653,SNAPSHOT,polygonhuijiejueyoududewentima?,,0x2df8dd6417e6b6e004e27bc396e02f8de716e648,2021-12-09T02:56:30.000Z,0x560982336fe443e89010c5f093fc647d9e343d73efcb2dcbcd4474f545c70c1f,2023-04-30T04:00:00.000Z,ACTIVE,181,"{""yes"":""["",""no"":""1""}",https://deepdao.io/feed-proposal/0x560982336fe443e89010c5f093fc647d9e343d73efcb2dcbcd4474f545c70c1f,https://deepdao.io/user/0x2df8dd6417e6b6e004e27bc396e02f8de716e648/verified_dao_experience
14,0582baf3-6f04-4122-8e69-8a532f0fa1d7,SNAPSHOT,"Which of the three public chains, ETH, ATOM, and DOT, is the most promising to win?","Which of the three public chains, ETH, ATOM, and DOT, is the most promising to win?The world will change, these three public chains are most likely to win, which one is it?",0xbe533f7b30e2283b50e2d5fd3e2dba765c2fb013,2022-07-14T09:51:03.000Z,0x84e857110371015e3aad23473ee3adfa1e84a53ee06ac885533f3181a8f9b1ac,2023-09-07T04:00:00.000Z,ACTIVE,181,"{""ETH"":""["",""ATOM"":""1"",""DOT"":""0""}",https://deepdao.io/feed-proposal/0x84e857110371015e3aad23473ee3adfa1e84a53ee06ac885533f3181a8f9b1ac,https://deepdao.io/user/0xbe533f7b30e2283b50e2d5fd3e2dba765c2fb013/verified_dao_experience
15,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Reply to community proposals ,"I would like to pancakeswap reply to community proposals especially to the popular ones. 

Maybe proposals that has met certain criterias will get replies from the dev themselves with feedback. 

Example of criterias
* 80%+ support
* With atleast 100,000+ cake voting power


The feedback should include whether its possible, any concerns, in the works, take to long, being discussed etc...... As it is now its just a waste of time. ",0x740c75e3e09528ef320b545bd178e5b1dd9945d9,2021-07-31T22:53:43.000Z,QmbUkAUncbTi59iLc42mrCucvUf3vP8Yk6yabBWz8YdbFK,2022-12-31T00:00:00.000Z,ACTIVE,180,"{""Yes - give us feedback"":""["",""No "":""1""}",https://deepdao.io/feed-proposal/QmbUkAUncbTi59iLc42mrCucvUf3vP8Yk6yabBWz8YdbFK,https://deepdao.io/user/0x740c75e3e09528ef320b545bd178e5b1dd9945d9/verified_dao_experience
16,60041d9d-4303-4a75-a785-ffaab94d1067,SNAPSHOT,赚到钱了吗？,,0x087c5981c455733647bbeaf601326e92ca75ddb3,2022-08-17T12:49:56.000Z,0xd97c8713b5cef5ce7400adcc82cd17862a4885a1f67c217c6149f632f9cf4ee9,2027-01-30T12:00:00.000Z,ACTIVE,180,"{""Yeah"":""["",""No"":""1""}",https://deepdao.io/feed-proposal/0xd97c8713b5cef5ce7400adcc82cd17862a4885a1f67c217c6149f632f9cf4ee9,https://deepdao.io/user/0x087c5981c455733647bbeaf601326e92ca75ddb3/verified_dao_experience
17,839dae4c-9129-4bfd-966d-5f3c1f713653,SNAPSHOT,matcidejiagehelima?,,0x4331bcf53b7f822d445c6ada3730fe5d9686c3f9,2021-12-09T02:59:24.000Z,0xe06b2101973826f68f0fbc5880d8793568a7f6b4a18755acda9c45ce057a8571,2023-03-31T04:00:00.000Z,ACTIVE,180,"{""yes"":""["",""no"":""1""}",https://deepdao.io/feed-proposal/0xe06b2101973826f68f0fbc5880d8793568a7f6b4a18755acda9c45ce057a8571,https://deepdao.io/user/0x4331bcf53b7f822d445c6ada3730fe5d9686c3f9/verified_dao_experience
18,4404820c-3a6e-4ad2-a337-c87f6b7bf472,SNAPSHOT,中国会崛起吗,请大家投票，认为中国会崛起，恢复盛唐之风的支持。,0xfafb9e03fd91d7d05e1867beb08a443f3daf136e,2022-05-08T09:50:18.000Z,0x3beab3ea889296261d57b59d2cfaf57efabf31869769c02629c9315a4dd74311,2023-01-13T11:00:00.000Z,ACTIVE,180,"{""同意"":""["",""反对"":""2""}",https://deepdao.io/feed-proposal/0x3beab3ea889296261d57b59d2cfaf57efabf31869769c02629c9315a4dd74311,https://deepdao.io/user/0xfafb9e03fd91d7d05e1867beb08a443f3daf136e/verified_dao_experience
19,839dae4c-9129-4bfd-966d-5f3c1f713653,SNAPSHOT,polygonhuichaoguobokama?,,0x99e05527f1315736b32ac149686ef7e54e27301c,2021-12-09T02:47:51.000Z,0x630a29b300a456dbe8ced08cc7dd26b0306c0d0e3402a8e9dab7ff6dea1c1190,2023-02-28T04:00:00.000Z,ACTIVE,177,"{""yes"":""["",""no"":""1""}",https://deepdao.io/feed-proposal/0x630a29b300a456dbe8ced08cc7dd26b0306c0d0e3402a8e9dab7ff6dea1c1190,https://deepdao.io/user/0x99e05527f1315736b32ac149686ef7e54e27301c/verified_dao_experience
20,839dae4c-9129-4bfd-966d-5f3c1f713653,SNAPSHOT,matiniandihuichaoguo10meijinma?,,0x875addbc5375d93d2b80ceb0e47b6a329b88582b,2021-12-09T02:27:21.000Z,0x409086a7d5b0e03be5b2eb471f4aa07794831b8968c651c73a94e3078af26ed4,2023-05-31T16:00:00.000Z,ACTIVE,176,"{""yes"":""["",""no"":""1""}",https://deepdao.io/feed-proposal/0x409086a7d5b0e03be5b2eb471f4aa07794831b8968c651c73a94e3078af26ed4,https://deepdao.io/user/0x875addbc5375d93d2b80ceb0e47b6a329b88582b/verified_dao_experience
21,0582baf3-6f04-4122-8e69-8a532f0fa1d7,SNAPSHOT,"Former Japanese Prime Minister Abe dies, will there be a third world war?","Former Japanese Prime Minister Abe dies, will there be a third world war?What impact will his tragic death have on the world?",0xbe533f7b30e2283b50e2d5fd3e2dba765c2fb013,2022-07-14T09:54:54.000Z,0x6740658ba553506a176b265f900f4626106257d1686eb970ffc14c97288863bf,2023-12-01T04:00:00.000Z,ACTIVE,175,"{""YES,There will be a third world "":""["",""NO,There will be no third world "":""5""}",https://deepdao.io/feed-proposal/0x6740658ba553506a176b265f900f4626106257d1686eb970ffc14c97288863bf,https://deepdao.io/user/0xbe533f7b30e2283b50e2d5fd3e2dba765c2fb013/verified_dao_experience
22,58f31894-b468-4d4c-8b1d-7e73278f059b,SNAPSHOT,Who do you want to be the l2 leader?,"Who do you want to be the l2 leader?



",0x1b91ee2cb5213c0ae0d712db6be229d4b2b4e0b0,2022-10-14T05:28:54.000Z,0x241beb390f0d67605dbdd15f2af2f2bc14bdb667b9e184b8319933636d917c0e,2023-08-10T06:28:54.000Z,ACTIVE,175,"{""Arbitrum"":""["",""zkSync"":""2"",""Optimism"":""4"",""starknet"":""9"",""Polygon"":""7""}",https://deepdao.io/feed-proposal/0x241beb390f0d67605dbdd15f2af2f2bc14bdb667b9e184b8319933636d917c0e,https://deepdao.io/user/0x1b91ee2cb5213c0ae0d712db6be229d4b2b4e0b0/verified_dao_experience
23,9664057a-d795-4670-a2fa-e7ecc412a028,SNAPSHOT,Yolo Cat Club两年后地板多少,Yolo Cat Club两年后地板多少,0x60b86d39f7a7c55eb0b3b65a13182886ea1a31df,2022-05-07T09:44:18.000Z,0x856b9eb4b9bd2e2f75cba0fa29c754bc80a13c73bc5c53ae6020e44ae0c65c94,2022-12-31T04:00:00.000Z,ACTIVE,174,"{""1000ETH"":""["",""100ETH"":""1"",""10ETH"":""0"",""1ETH"":"","",""干！归零了"":""1""}",https://deepdao.io/feed-proposal/0x856b9eb4b9bd2e2f75cba0fa29c754bc80a13c73bc5c53ae6020e44ae0c65c94,https://deepdao.io/user/0x60b86d39f7a7c55eb0b3b65a13182886ea1a31df/verified_dao_experience
24,839dae4c-9129-4bfd-966d-5f3c1f713653,SNAPSHOT,nixihuanmaticma?,,0x40d7e3841759ae70b3af429138a99504a3a409b4,2021-12-09T02:44:53.000Z,0xc4dce98629e712266290bbfecd5e520a2838472b105550c82d0916a9b8af0c94,2023-02-28T04:00:00.000Z,ACTIVE,173,"{""yes"":""["",""no"":""4""}",https://deepdao.io/feed-proposal/0xc4dce98629e712266290bbfecd5e520a2838472b105550c82d0916a9b8af0c94,https://deepdao.io/user/0x40d7e3841759ae70b3af429138a99504a3a409b4/verified_dao_experience
25,d658d832-10bc-4a4d-a2f6-e701f2df2963,SNAPSHOT,When next NFT summer to come?,,0x64dc694344f9cc7635bc6c821499f05bbc4a700f,2022-09-12T07:11:31.000Z,0x786644cceeeb70157f842c51eebddacec0e2c3376580eebd3ef7b0a3b978cfc5,2023-01-14T04:00:00.000Z,ACTIVE,173,"{""2023"":""["",""2024"":""1""}",https://deepdao.io/feed-proposal/0x786644cceeeb70157f842c51eebddacec0e2c3376580eebd3ef7b0a3b978cfc5,https://deepdao.io/user/0x64dc694344f9cc7635bc6c821499f05bbc4a700f/verified_dao_experience
26,8cc9bea9-376e-48ff-b200-d385f31b2377,SNAPSHOT,Weekend options,Do you choose to go to movies or outdoor sports every weekend,0x24dd081b10b1bb63e352456374c21858d9c1eac7,2022-09-09T05:52:12.000Z,0xf87793a5cabe8d883896e60a64ab577c6a639a2421c40b798dc47b791edba899,2022-12-31T04:00:00.000Z,ACTIVE,172,"{""watch movie"":""["",""outdoor sport"":""1""}",https://deepdao.io/feed-proposal/0xf87793a5cabe8d883896e60a64ab577c6a639a2421c40b798dc47b791edba899,https://deepdao.io/user/0x24dd081b10b1bb63e352456374c21858d9c1eac7/verified_dao_experience
27,839dae4c-9129-4bfd-966d-5f3c1f713653,SNAPSHOT,maticniandihuidao3meijinma?,,0x1e67e860f04b05e653a0aa4ee30b8f9daca93efd,2021-12-09T02:40:27.000Z,0x7433098f21fe31ce2ab93f5304c617e62188b0ba1543f098ebf61b2bc2069564,2023-05-31T04:00:00.000Z,ACTIVE,169,"{""yes"":""["",""no"":""1""}",https://deepdao.io/feed-proposal/0x7433098f21fe31ce2ab93f5304c617e62188b0ba1543f098ebf61b2bc2069564,https://deepdao.io/user/0x1e67e860f04b05e653a0aa4ee30b8f9daca93efd/verified_dao_experience
28,0582baf3-6f04-4122-8e69-8a532f0fa1d7,SNAPSHOT,"Will BTC fall below $10,000 in the coming months?","The bear market is very uncomfortable. The lost BTC has been recovered, the war between Russia and Ukraine is not over, the epidemic has come again, and the US economy is not good. I am afraid that BTC will fall below $10,000.",0xbe533f7b30e2283b50e2d5fd3e2dba765c2fb013,2022-07-14T09:23:26.000Z,0xf7eb017525956d1d01b1b207ed335370a46e042288eb3293547349b8e7b4ade1,2023-06-01T04:00:00.000Z,ACTIVE,169,"{""yes,will fall below $10,000。"":""["",""no,won't fall below $10,000"":""1""}",https://deepdao.io/feed-proposal/0xf7eb017525956d1d01b1b207ed335370a46e042288eb3293547349b8e7b4ade1,https://deepdao.io/user/0xbe533f7b30e2283b50e2d5fd3e2dba765c2fb013/verified_dao_experience
29,58f31894-b468-4d4c-8b1d-7e73278f059b,SNAPSHOT,Is it necessary to stop Odyssey activities?,"Is it necessary to stop Odyssey activities?

",0x1b91ee2cb5213c0ae0d712db6be229d4b2b4e0b0,2022-08-14T03:17:08.000Z,0xd0350cf2936847c1bac759f0aa88d7adee166dfab85f293a510a4581ef1f1b8e,2023-06-10T04:17:08.000Z,ACTIVE,168,"{""Should continue"":""["",""Stop activity"":""1""}",https://deepdao.io/feed-proposal/0xd0350cf2936847c1bac759f0aa88d7adee166dfab85f293a510a4581ef1f1b8e,https://deepdao.io/user/0x1b91ee2cb5213c0ae0d712db6be229d4b2b4e0b0/verified_dao_experience
30,c38e578b-7922-4138-91ca-1cc2ddc45b7b,SNAPSHOT,最后一期加息后，市场走向。,2022年还可以加息两次，2013年还有一次加息，我预计，加息完成后，不会翻转，很有可能会来一次瀑布，然后主力进场。大家认为加息完成后，市场如何走。,0xc0b609e4edb33dab32b3bdd9d910e7d02d061e6e,2022-09-28T01:51:06.000Z,0xe83b5efb4c92549079e46c772bb21d4cdf4c0964581bcd2c693539d38022d67a,2023-01-31T04:00:00.000Z,ACTIVE,168,"{""拉菲"":""["",""瀑布洗脸"":""1"",""无动于衷"":""9""}",https://deepdao.io/feed-proposal/0xe83b5efb4c92549079e46c772bb21d4cdf4c0964581bcd2c693539d38022d67a,https://deepdao.io/user/0xc0b609e4edb33dab32b3bdd9d910e7d02d061e6e/verified_dao_experience
31,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,2022你赚钱了吗,,0x388312cb2b3324143adf544d9088c8fb42edd211,2022-03-20T07:15:25.000Z,0x549a450d7af3098fed93283b689b967f974c27ba6fff9d8dc8f5ad81b72878ce,2022-12-31T04:00:00.000Z,ACTIVE,166,"{""赚了"":""["",""亏了"":""7""}",https://deepdao.io/feed-proposal/0x549a450d7af3098fed93283b689b967f974c27ba6fff9d8dc8f5ad81b72878ce,https://deepdao.io/user/0x388312cb2b3324143adf544d9088c8fb42edd211/verified_dao_experience
32,37ec28ad-ee3e-483d-8ad5-f2a76520464f,SNAPSHOT,HOLD GAL 为了财富自由拿住GAL,"1 我研究了所有上coin list的项目方，银河推特粉丝是所有项目方推特粉丝最多的，有25万.

2 今天，gal开盘价无论拉到多少. 是10倍，还是100倍.在未来，你会发现今天他都只是底部.就像当年的eth开盘只有0.3U被拉到3u的时候.

3 未来的今天一个群友问我是如何财富自由的？
我告诉了他，在6年前，我花20万梭哈买了100个gal到gal只值100元的时候. 我TMD总觉得要归0. 觉得这100个无论怎样涨都不能让自己财富自由. 想卖了.但最后我还是拿到了6年后今天，1gal价值一个亿的时候.我最后告诉他其实我当时根本不需要买100gal，我只需要拿住住一个gal就好了.

4 在去年我买shib的时候，觉得100倍应该是终点，然后它涨到了200倍，然后我的群友进去梭哈20个W，我心里暗骂一句Sb.终于它跌到了100倍，我暗自得意，他Tmd把车子卖了又搞了20个W进去，直到今天他早已财富自由不问世事.而我还在这个群里拿着一架飞机和大家吹牛逼.",0x317ad090e2a44b9cc617c4e8680dbcb61b75b98b,2022-05-07T10:40:10.000Z,0xaf1df2451dc80728bf4d92e0cf2ee5ebcb35a95f55c950acf788cfd60bb3db0a,2030-12-31T04:00:00.000Z,ACTIVE,166,"{""拿住6年"":""["",""拿住一辈子"":""8""}",https://deepdao.io/feed-proposal/0xaf1df2451dc80728bf4d92e0cf2ee5ebcb35a95f55c950acf788cfd60bb3db0a,https://deepdao.io/user/0x317ad090e2a44b9cc617c4e8680dbcb61b75b98b/verified_dao_experience
33,8cc9bea9-376e-48ff-b200-d385f31b2377,SNAPSHOT,airdropped,Will this vote be airdropped？,0x2701d47b540e3e3f5904ddbf803e4d078c476580,2022-09-09T04:42:23.000Z,0x475442b866abe83d75057da8b8c007e8018199d5af09dbede36a595b31424b71,2022-12-30T04:00:00.000Z,ACTIVE,164,"{""yes"":""["",""no"":""1""}",https://deepdao.io/feed-proposal/0x475442b866abe83d75057da8b8c007e8018199d5af09dbede36a595b31424b71,https://deepdao.io/user/0x2701d47b540e3e3f5904ddbf803e4d078c476580/verified_dao_experience
34,feab95ca-c12a-4c51-aff6-40ad6a1ecebf,SNAPSHOT,Can the price of bitcoin rise to 100k in 2022?,,0xea5bbad59c45a02ac0b0f48c9b4b7ccbccd73c36,2022-05-20T01:18:53.000Z,0x5a24a2e206a303321174aedbc54f554e38649e9d62065622e92b6816ddd20d5c,2022-12-31T04:00:00.000Z,ACTIVE,163,"{""YES"":""["",""NO"":""2""}",https://deepdao.io/feed-proposal/0x5a24a2e206a303321174aedbc54f554e38649e9d62065622e92b6816ddd20d5c,https://deepdao.io/user/0xea5bbad59c45a02ac0b0f48c9b4b7ccbccd73c36/verified_dao_experience
35,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,NFT Market - Add Auction and Buy Orders,"I think it would be good to have an option to auction your NFT and also set buy orders. 

If you set an auction or buy order there will be an additional 1% fee to prevent and it will also last for a set amount of  duration. (will also burn more cake) 

",0x42ba001719ce41fd28249073a7fb55630b5f9185,2021-10-01T08:51:27.000Z,QmNjya1mZbaXfYNBXZT7wqPV7Gff2gENkyp5GhQa5duvA5,2022-12-31T00:00:00.000Z,ACTIVE,163,"{""Yes - support"":""["",""No - don't support"":""1""}",https://deepdao.io/feed-proposal/QmNjya1mZbaXfYNBXZT7wqPV7Gff2gENkyp5GhQa5duvA5,https://deepdao.io/user/0x42ba001719ce41fd28249073a7fb55630b5f9185/verified_dao_experience
