,organizationId,platform,title,description,proposer,proposalCreatedAt,proposalNativeId,endedAt,status,totalVotes,choicesMappedToScores,proposalUrl,proposerProfilePageUrl
10,1a4f3910-11e5-4d2f-a4b0-7dd7818ea20b,SNAPSHOT,will you waste water?,,0x8a7ff7ab691f5a8b45ca24efc0cfeb48b00dc8c2,2022-08-28T02:55:09.000Z,0xb26c33b912715158b77a9859f7c8ad52fa74c0d940780ab03d70ad751e47a875,2028-01-31T04:00:00.000Z,ACTIVE,5,"{""no"":""["",""yes i will"":""3""}",https://deepdao.io/feed-proposal/0xb26c33b912715158b77a9859f7c8ad52fa74c0d940780ab03d70ad751e47a875,https://deepdao.io/user/0x8a7ff7ab691f5a8b45ca24efc0cfeb48b00dc8c2/verified_dao_experience
11,a51d90e2-7293-4ebe-8b52-6d4dbd5a8111,SNAPSHOT,灰度会暴雷吗？,,0x22865881b3be7502e3bae2f0b1d52711430994ea,2022-11-21T01:17:48.000Z,0xf321bcb112c8f1e220f98c9de3bf0174228dedc774b76681396aefb8a3f7e931,2022-12-31T04:00:00.000Z,ACTIVE,5,"{""会"":""["",""不会"":""1""}",https://deepdao.io/feed-proposal/0xf321bcb112c8f1e220f98c9de3bf0174228dedc774b76681396aefb8a3f7e931,https://deepdao.io/user/0x22865881b3be7502e3bae2f0b1d52711430994ea/verified_dao_experience
12,0fdb0f2a-0d23-49a8-a3b7-7cfebb9c8c07,SNAPSHOT,GM DAO 有国库吗？,,0xf0a5f8d65b51b0fe64c6f9996ec25a8624cbceef,2022-10-02T00:57:45.000Z,0xaf8d9e9d0ed8bc55d0b0654c6e31ff80a59046ffae13ccaa03bd9aa45dc7fd89,2023-05-01T04:00:00.000Z,ACTIVE,5,"{""有"":""["",""没有"":""1""}",https://deepdao.io/feed-proposal/0xaf8d9e9d0ed8bc55d0b0654c6e31ff80a59046ffae13ccaa03bd9aa45dc7fd89,https://deepdao.io/user/0xf0a5f8d65b51b0fe64c6f9996ec25a8624cbceef/verified_dao_experience
13,b8f593fe-ee71-42db-9a35-e1cdd8320b94,SNAPSHOT,Test proposal using API,,0x339a6dfa6ff43b00dd425ac1cc37ecb1dfe6902b,2022-03-29T15:35:52.000Z,0xfe49bd14d6d1043669dff60175c33c64a08be546591409d49cf283a829711e30,2030-06-15T15:35:52.000Z,ACTIVE,5,"{""Alice"":""["",""Bob"":""1"",""Carol"":""6""}",https://deepdao.io/feed-proposal/0xfe49bd14d6d1043669dff60175c33c64a08be546591409d49cf283a829711e30,https://deepdao.io/user/0x339a6dfa6ff43b00dd425ac1cc37ecb1dfe6902b/verified_dao_experience
14,0ec57ea6-648f-40a3-ba0f-d0833689a3fe,SNAPSHOT,DAO 활동 참석자 활동리워드 지급,"DAO의 온라인/오프라인 모임에 참석한 멤버(Founder)에 대해 아래와 같이 일정부분 보상을 지급하려고 합니다.  
동의 여부를 투표로 진행합니다.

* 지급조건
- DAO 멤버십 NFT 소유자
- 오프라인 참석자
- 지급수량: 참석활동보상 10,000 JERV ",0x844ef5a07cda6bf2c3a94188e1111e1fec79553f,2022-11-30T08:15:16.000Z,0x876acae829d9805febdaf2bfacfba4588ccc57b724e7ddb5c8b19a0b674d8662,2022-12-03T08:14:33.000Z,ACTIVE,5,"{""예"":""["",""아니오"":""5""}",https://deepdao.io/feed-proposal/0x876acae829d9805febdaf2bfacfba4588ccc57b724e7ddb5c8b19a0b674d8662,https://deepdao.io/user/0x844ef5a07cda6bf2c3a94188e1111e1fec79553f/verified_dao_experience
15,60057c7a-e0c7-4fda-8f53-a9fe932bd895,SNAPSHOT,以太坊可以到10000u吗？,以太坊可以到10000u吗？,0x95c557a0c04d0d91a1672f993d2660afbf6db39d,2022-09-28T05:18:48.000Z,0xabbad7b1dfde7de59841f4d35c94c3db3d1407637120ae1cd3af00a1e152076c,2023-01-01T04:00:00.000Z,ACTIVE,5,"{""yes"":""["",""no"":""5""}",https://deepdao.io/feed-proposal/0xabbad7b1dfde7de59841f4d35c94c3db3d1407637120ae1cd3af00a1e152076c,https://deepdao.io/user/0x95c557a0c04d0d91a1672f993d2660afbf6db39d/verified_dao_experience
16,949ca05b-13aa-404b-b1bb-0e38fdc9f986,DAOHAUS,Grant Proposal: Hats Protocol: DAO-native roles and authorities,"Proposal for initial funding of community grant application which has received majority support in the Grant Committee. This proposal is for 50% of the total grant amount of 241,379 GRT. See link to Forum for detailed scope and discussions.",0x3ee2a011a6828d37a3c85062395d15c6484018b4,2022-11-21T19:27:55.000Z,0x3f0ad15fb1ee96f649499c6198713d11781d93f2-proposal-93,,ACTIVE,5,,https://deepdao.io/feed-proposal/0x3f0ad15fb1ee96f649499c6198713d11781d93f2-proposal-93,https://deepdao.io/user/0x3ee2a011a6828d37a3c85062395d15c6484018b4/verified_dao_experience
17,1a4f3910-11e5-4d2f-a4b0-7dd7818ea20b,SNAPSHOT,will you buy btc when btc is 2000$?,,0x5d811d605c50e37dc4718d1c9157acfcbb9e19f5,2022-08-28T03:01:14.000Z,0x7e08bfa4e8ca80ce63f817b77e72290ca56261aceb02bf5426373c1c4bdf1eb1,2023-10-31T04:00:00.000Z,ACTIVE,5,"{""yes i will"":""["",""no i wont buy btc "":""1""}",https://deepdao.io/feed-proposal/0x7e08bfa4e8ca80ce63f817b77e72290ca56261aceb02bf5426373c1c4bdf1eb1,https://deepdao.io/user/0x5d811d605c50e37dc4718d1c9157acfcbb9e19f5/verified_dao_experience
18,f8dc0dae-c441-4425-b197-f3cbb7920484,SNAPSHOT,TEST,Chinese Kuomintang goes to hell,0x7b0b35b416631f05f321fe74990817dca81cabde,2021-11-27T06:13:39.000Z,0x7cbd3ef4bab0060b60a0242ff4d801cc7eef90b3a3bd59a24cd3a5d4703ad295,2023-01-31T04:00:00.000Z,ACTIVE,5,"{""good"":""["",""yes"":""4""}",https://deepdao.io/feed-proposal/0x7cbd3ef4bab0060b60a0242ff4d801cc7eef90b3a3bd59a24cd3a5d4703ad295,https://deepdao.io/user/0x7b0b35b416631f05f321fe74990817dca81cabde/verified_dao_experience
19,37b8ab4b-dd9b-4cc6-a1f2-f98e4bc7d911,,"Schedule a majority-carries referendum to be tabled next once it is legal to schedule
an external referendum.

The dispatch of this call must be `ExternalMajorityOrigin`.

- `proposal_hash`: The preimage hash of the proposal.

Unlike `external_propose`, blacklisting has no effect on this and it may replace a
pre-scheduled `external_propose` call.

Weight: `O(1)`",,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj,2022-11-23T16:21:42.028Z,kusama_636f756e-00000581,,ACTIVE,5,,https://deepdao.io/feed-proposal/kusama_636f756e-00000581,https://deepdao.io/user/GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj/verified_dao_experience
20,10a8e1fc-d2e3-4d01-8067-0a1606108498,SNAPSHOT,DAO Genesis Committee Formation,"The ssv.network DAO was established last year. Since its inception, the DAO has managed to self-organize and lead strategic projects on behalf of the community, such as the DAO partner program, contributor onboarding, and committees.

The next big challenge is to define a sustainable future mode of operation for the DAO.

For this, the DAO has assembled a ‘DAO Genesis Committee’ (dGC). The committee links the needs of the community, the protocol core team, and the DAOs token holders. Also, the dGC is in charge of organizing and overseeing the DAO.

## dGC responsibilities
The committee will pursue the following goals for the DAO:

* **Define a governance and operation framework**
* **Create a roadmap to decentralization and growth**
* **Execute on that roadmap**

### DAO Governance
The dGC will update the community regarding DAO’s decisions, the use of treasury, runway, protocol development, and other relevant concerns.

To do this efficiently, the dGC will structure and establish a governance and operation framework, along with good reporting mechanisms, to facilitate transparency between the DAO and its stakeholders.

### Roadmap to decentralization and growth
The dGC works alongside the protocol core team to define the DAO’s vision, mission, and goals and develops a path to the DAO’s independence and long-term sustainability.

While working on a plan to get there, the dGC will identify areas of uncertainty and define the necessary measurements to investigate and gain the necessary insights to make informed decisions. To progress, the dGC might initiate appropriate working groups and assign expected outcomes and dedicated compensation models.

### Execution
During the first month, the committee will focus on executing the [Multisig Committee Formation proposal](https://snapshot.org/#/mainnet.ssvnetwork.eth/proposal/0x8d371fcb59779644f7016f5237ba5ff67a8c3622041d0cd04aa7ffd29e2d8fee) and ensure its effectiveness. Also, the committee will lead and oversee the already established Grants Committee (GC) and Operator Verification Committee (VOC) by making their work transparent to all stakeholders, formalizing the current goals, onboarding additional members, hardening and documenting existing processes, and identifying areas of future improvements and required resources.

In preparation for long-term sustainability, the dGC derives a minimum viable governance and operational framework for the DAO, its committees (long-lasting), and working groups (temporary), which includes:

* Why, How, and When to generate new committees and working groups
* Define the relationship between groups and the dGC
* The group leader’s responsibilities, reporting, and accountability
* Compensation model for leaders and members along with operational budget
* On- and off-boarding procedures and guidance for member diversity and qualification
* And more…

## Genesis structure
![image](ipfs://bafkreifv74vd67duf7vimwunq7h7zqholr7kyyjsxr6r3k6zwq3w5hxaxa)
   
### dGC initial formation
The initial dGC consists of 6 members, of which 1 member is assigned as the program lead and one member of Blox represents the protocol core team’s point of view. The Committee’s initial mandate will last 6 months. A public vote is required to continue the existence of the dGC after that period ends. The committee lead is appointed every 6 months by the same public vote. dGC members are appointed by the dGC lead or by a community vote.

The initial formation includes the following members:

| Member     | Discord handles | Wallets |
| ----------- | ----------- | ----------- |
| BenAffleck (Program Lead)      | BenAffleck#9383      | 0x2de670a1d8c1de83d8727295284704bb196ba117 |
| Fod   | fod#8970       | 0x489a727c5722d0D0CF654d169F87De1Bb5743A87 |
| Taiga  | Taiga#9240      | 0x78D71193A507287365b968dBf7D3Bc6C49d7Eb0b |
| Sp00ky   | Sp00kyG#6714      | 0x872Da650d6d727b87e56D8e46f62228a27f94B3d |
| Yorick   | Yorick#0990        | 0xeCbb058Fc429941124a2b8d0984354c3132F536f |
| Blox representative (protocol core team)   | TBA      | N/A | 

### dGC Lead

The dGC Lead is an organizational role that drives the initiative, and is accountable for executing the committee’s mandate:

* Manage and organize committee meetings
* Assist in scoping committee member’s roles
* Assist in scoping working group leader’s roles
* Publish a monthly ‘state of the DAO’ progress report on the forum
* Participate in community calls and represent the DAO
* Assists with setting up working group leaders’ targets, and reporting standards
* Cooperate with working group leaders to create goals and track progress
* Develop related governance and operation procedures
* Work with the protocol core team, the members and external agencies to define a roadmap to decentralization, vision, and mission for the DAO

The dGC lead will be accountable to deliver on the following execution plan:

#### Month 1
Coordinate and help define the DAO’s governance and operation framework. Improve transparency and reporting standards; provide state of the DAO updates, treasury use, and runway. Present grant issuance and progress.

#### Month 2
Ensure working group lead assignment, role definition, goals, and reporting.

#### Month 2-6
Oversee the ongoing operation of committees and working groups. Transitioning the DAO’s focus according to the “roadmap to decentralization”. Define roles and responsibilities moving forward, and present a long-term plan.

## dGC Compensation

### dGC lead
The Genesis Committee lead’s compensation will be 10K USD per month in SSV tokens.

The compensation covers all the work for the dGC and working on any number of existing or newly created committees or working groups without getting any extra compensation.

### dGC member
The Genesis Committee members’ compensation will be 3K USD per month in SSV tokens.

The compensation covers all the work for the dGC as part of the dGC mandate. Above that, a member can participate in other committees or working groups and get compensated according to the group’s compensation model.

### Backdated compensation
The dGC members assumed their role at the beginning of April 2022. They were not compensated for their work thus far. The committee compensation will backdate to start in April 2022. The first installment due to the Genesis group will include the months leading to this proposal’s execution. The backdated compensation will be calculated at 3K USD in SSV tokens per committee member, with no distinction between a member and a lead.

### External services budget
The DAO treasury will allocate a 55K USD budget to the dGC. The dGC will use that budget to obtain external consulting services to help accomplish its mandate. In case a third-party agency is onboarded, the work scope, fees, and deliverables will be transparently shared with the community.

### Total budget
Maximum budget for 6 months, assuming this proposal is effective December 2022, including backdated compensation and external agency budget.

| Member     | Monthly ($) | Total ($) | Unit | 
| ----------- | ----------- | ----------- | ----------- |
| Lead | 10,000 | 60,000 | SSV |
| Member | 3,000 | 18,000 | SSV |
| Member | 3,000 | 18,000 | SSV |
| Member | 3,000 | 18,000 | SSV |
| Member | 3,000 | 18,000 | SSV |
| Blox | 0 | 0 | N/A |
| Backdated | 3,000 | 105,000 | SSV |
| External |  | 55,000 | SSV or USDC |
| Total |  | $292,000	 |  |

The SSV token price will be calculated according to the DAO standard; 90-day closing price average in the previous months.

### Compensation distribution
Every month, the ‘master of coin’ will post a payment request under this proposal. The request will include total allocations for all team members, including reference calculation and external consulting services if any. The Backdated compensation will be executed right after this proposal is passed.

### On/off-boarding
Changes in the dCG structure can be achieved in one of the following ways:

* DAO vote
* Genesis Committee majority vote; 4 of 6 members at current state

Removing or adding a dCG member will require a public vote. The vote will be followed by an official announcement in Discord and the forum. The protocol core team can change its representative at any time with the support of a dGC majority vote. Any change must then be announced on the forum.
",0x0b399d2667733659f4a5fdcb030f3e26d26cc0fe,2022-11-25T21:07:09.000Z,0x79858fbc6fe93d84fbe3e5daa2df767962a020162fc689a85760fa5b464a7642,2022-12-02T21:30:00.000Z,ACTIVE,5,"{""Yes"":""["",""No"":""4"",""Abstain"":""6""}",https://deepdao.io/feed-proposal/0x79858fbc6fe93d84fbe3e5daa2df767962a020162fc689a85760fa5b464a7642,https://deepdao.io/user/0x0b399d2667733659f4a5fdcb030f3e26d26cc0fe/verified_dao_experience
21,b5e26b74-45eb-4b97-b4f0-d30044ee4af3,SNAPSHOT,Snapshot刷交互领空投方法（可能、也许）,"Snapshot获得400万美元投资新闻：
https://www.theblockbeats.info/flash/56182

https://www.theblockcrypto.com/linked/124915/snapshot-labs-raises-4-million-in-seed-funding-to-build-dao-governance-solutions?utm_source=twitter&utm_medium=social

很可能如果Snapshot发行治理代币的话，有可能会有空投，刷空投办法：

1.自己创建一个治理空间
2.持有一些社区治理代币，积极参与空间治理投票

针对2，创建了此100000000空间，可以持有HAHA代币，发起提案或参与提案投票，如何获得HAHA代币，请参见：
https://snapshot.org/#/100000000.eth/proposal/0x657b4eea62756abbf750a67c36669bb0d7ca75825b96e5b00a6fa72bd0a847bf

可以只买一点点，哪怕1USDT等值的币，也已经足够多了，请不要买太多，可以留点给别人低成本参与获得HAHA代币，参与空投提案，参与提案投票。

注意：保留随时撤掉在pancakeswap创建的HAHA代币的流动性的权利，所以请只买一点币，参与刷提案投票就行了。

",0xb1cd514c3d725f0e600b5bff5b1e6db5f1ef06f5,2021-12-12T08:00:41.000Z,0xa5d3cb1759ba1b9eec542116af058a2c506460d3d66ef7090e24432d87ffc94c,2022-12-31T04:00:00.000Z,ACTIVE,5,"{""HAHA代币仅测试刷提案用，毫无其它价值"":""5""}",https://deepdao.io/feed-proposal/0xa5d3cb1759ba1b9eec542116af058a2c506460d3d66ef7090e24432d87ffc94c,https://deepdao.io/user/0xb1cd514c3d725f0e600b5bff5b1e6db5f1ef06f5/verified_dao_experience
22,38b9dca4-93b6-4d70-8dda-1db3f5b57b94,SNAPSHOT,Pago Coffee Break Concepcion 2022.11.29,"Transferir 268 aUSDT (Aave USDT) desde la Safe:  ethereum-chile.eth ( eth:0x47B074200508Afd4818142ceF8d137093Bae179F ) a la dirección eth:0xDC198642f5df2917380850Ce94F57B5f70eED3AB controlada por Cristobal Pereira, para el pago del Coffee Break del evento ""ETHEREUM E INDUSTRIA WEB 3.0: OPORTUNIDADES Y DESAFÍOS"" en Concepción el 29 de Nov de 2022.
",0x8d93471dfd2a9d9bdc56edee93f3fc57b8078d68,2022-11-29T21:55:45.000Z,0xe662b51f552d1cb87b80ca6b1e69fa9d2a92b467b561a11481d02fba8452f20c,2022-12-02T21:55:25.000Z,ACTIVE,5,"{""For"":""["",""Against"":""6"",""Abstain"":"",""}",https://deepdao.io/feed-proposal/0xe662b51f552d1cb87b80ca6b1e69fa9d2a92b467b561a11481d02fba8452f20c,https://deepdao.io/user/0x8d93471dfd2a9d9bdc56edee93f3fc57b8078d68/verified_dao_experience
23,213ecb33-e03f-44f8-bd46-12504e1867f3,SNAPSHOT,Proposal to sell BEO characters,Sell BEO Characters at floor price of (.022) for a profit of (.0651) for future repositioning.,0xd828077a8df72bd384e640fd07237f04b04a794a,2022-12-01T22:42:54.000Z,0x77634ad2c6370383cbb3b1e4da27d36185bb34b64b1955d0b3d1b0ce6acfa71d,2022-12-04T22:42:32.000Z,ACTIVE,5,"{""Yes"":""["",""No"":""4""}",https://deepdao.io/feed-proposal/0x77634ad2c6370383cbb3b1e4da27d36185bb34b64b1955d0b3d1b0ce6acfa71d,https://deepdao.io/user/0xd828077a8df72bd384e640fd07237f04b04a794a/verified_dao_experience
24,62ebf9b1-75bb-44ab-8650-14b5656f89fb,SNAPSHOT,USDC Reward for providing liquidity in the WLD /USDC pool,"80% of the big case payout goes to WLD hodler and 20% will stay in the treasury.

Proposal: 

Open the liquidity pool for everyone after the treasury receives the award. Take 10% (but limited to max. 5mio $) of the amount from the big case and distribute it on a daily basis over a year to the people which provides liquidity in the pool. (would be +13700$ per day over a year if the full 5mio$ can be taken)

Calculations:

- the full 1 070 000 000$ or more can be claimed.
  WLD treasury receives 214mio$
  10% are 21,4mio$ but we take max. 5mio$ for LP rewards.
  5mio $reward over a year means that we have 100% apr on the pool when the TVL of the pool is 5mio$. I expect after time the pool apr will shrink down to 30% or even less apr. This would mean that the TVL of pool is around 18mio$ which is 20x more then now and you still get 30% apr if you provide liquidity in the pool. At the current price of WLD around 700mio WLD would be needed which would drive the demand and price of WLD drastically.

- 250 000 000$ can be claimed.
  WLD treasury receives 50mio$
  10% are 5mio$ bo we take the whole 5mio$ for LP rewards.
  5mio$ reward over a year means that we have 100% apr on the pool when the TVL of the pool is 5mio$. I expect the same as above after time the pool apr will shrink down to 30% or even less apr. This would mean that the TVL of  pool is around 18mio$ which is 20x more then now and you still get 30% apr if you provide liquidity in the pool.At the current price of WLD around 700mio WLD would be needed which would drive the demand and price of WLD drastically.

- 50 000 000$ can be claimed.
  WLD treasury receives 10mio$
  10% are 1mio$ so we take the whole 1mio$ for LP rewards.
  1mio$ reward over a year means that we have 100% apr on the pool when the TVL of the pool is 1mio$. I expect the same as above after time the pool apr  will shrink down to 30% or even less apr. This would mean that the TVL of  pool is around 3,6mio$ which is 4,5x more then now and you still get 30% apr if you provide liquidity in the pool. At the current price of WLD around  140mio WLD would be needed which would drive the demand and price of WLD.

Advantage of this proposal:
- more liquidity means the price is more stable and less p&d behavior
- you can buy/sell bigger amounts without moving the price by yourself
- drives the demand for WLD and rewards the people who contribute inn the 
  WLD ecosystem actively and not only passive WLD hodler
- volume will increase because bigger orders can be executed in a bigger pool,    
  this will help to get listed on other exchanges.
- due to the fact that the reward is in USDC and not in WLD there is no inflation 
  of the token and even more buy pressure will occur when people start to 
  compound their LP rewards
- people wont sell their WLD that easy when they know they can get a nice 
  additional apr on them even after the snapshot and the big payout
- I expect that this proposal will drive the price of WLD upwards which will 
  generate publicity and FOMO and can attract new people and investors and 
  maybe brings us in the TOP 100 crypto projects.
- WLD hodler can provide liquidity really easy because they have already WLD 
  + USDC from the payout in their wallet.

Disadvantage of this proposal:
- in a very worse case where the case payout is not that big the full 10% needs to be taken and only 10% would be left in the treasury.
- proposal needs to be renewed after the first year because people will leave the pool if no rewards get paid out anymore. The DAO needs to find a way in this  first year to fund future rewards for the liquidity miner (except the case payout was really big)

if  we don't like the numbers (for example 10% or 5mio or something) but like the idea in general we can propose this proposal again with other numbers if this is the reason why it did not passed the voting.

sry for my typo's",0xfef6399457c8b48996f9dce8edea37ece0c57679,2022-11-26T11:26:39.000Z,0x6cf795c52f39c6b713c6f5ac49897530f1c0991279a4d51f734f8f0f17a4e7bc,2022-12-03T11:26:33.000Z,ACTIVE,5,"{""For"":""["",""Against"":""9"",""Abstain"":""0""}",https://deepdao.io/feed-proposal/0x6cf795c52f39c6b713c6f5ac49897530f1c0991279a4d51f734f8f0f17a4e7bc,https://deepdao.io/user/0xfef6399457c8b48996f9dce8edea37ece0c57679/verified_dao_experience
25,7ed8c573-6bdd-44f8-b994-e241153c9684,SNAPSHOT,参加zks 还是arb 呢,,0x8fac4eeb3b9b2c2a58316ad753fd89b7fa69981b,2022-11-01T22:42:32.000Z,0x339b93ae0ac689dd72bf87af17d24c13e1deb657de02393b0e7dc8c342b4959a,2022-12-08T18:00:00.000Z,ACTIVE,5,"{""arb"":""["",""zks"":""0"",""两个都要 "":"".""}",https://deepdao.io/feed-proposal/0x339b93ae0ac689dd72bf87af17d24c13e1deb657de02393b0e7dc8c342b4959a,https://deepdao.io/user/0x8fac4eeb3b9b2c2a58316ad753fd89b7fa69981b/verified_dao_experience
