,organizationId,platform,title,description,proposer,proposalCreatedAt,proposalNativeId,endedAt,status,totalVotes,choicesMappedToScores,proposalUrl,proposerProfilePageUrl
10,6054572f-0988-4ff2-918a-942a0fb68fb5,SNAPSHOT,"Who comes first, ARB or zks?","Which project do you think will issue tokens first, ARB or zks?",0x5574d6f75a59945a3d2e056d048816e11ce12bf8,2022-10-17T02:47:43.000Z,0xea4986cdd4b47e76e83f0a93fdbc2e03f82324b6def383d06bd9c447d0dcc45a,2023-01-31T04:00:00.000Z,ACTIVE,9,"{""arb"":""["",""zks"":""6""}",https://deepdao.io/feed-proposal/0xea4986cdd4b47e76e83f0a93fdbc2e03f82324b6def383d06bd9c447d0dcc45a,https://deepdao.io/user/0x5574d6f75a59945a3d2e056d048816e11ce12bf8/verified_dao_experience
11,5538e73e-41f8-467e-a5e6-39cd94ce87a7,SNAPSHOT,Should we attend Art Basel in Miami Beach ?,"In their American show, leading galleries from North America, Latin America, Europe, Asia, and Africa show significant work from the masters of Modern and contemporary art, as well as the new generation of emerging stars. Paintings, sculptures, installations, photographs, films, and editioned works of the highest quality are on display in the main exhibition hall.",0xd6401cb685003defa1f566e8d80cfc1c0ff403b2,2022-11-29T23:31:39.000Z,0x7b02cca337e43d9e0950124491b7f4a72875a08f8d247013dd9c46c7707d2608,2022-12-02T23:31:31.000Z,ACTIVE,9,"{""Yes"":""["",""No"":""6""}",https://deepdao.io/feed-proposal/0x7b02cca337e43d9e0950124491b7f4a72875a08f8d247013dd9c46c7707d2608,https://deepdao.io/user/0xd6401cb685003defa1f566e8d80cfc1c0ff403b2/verified_dao_experience
12,70da3a6c-6253-4aba-8898-8dd377a05ec8,SNAPSHOT,TEC Coordination team proposal ,"This is a transitional plan that will last approximately three months. Its goal is to simplify structures and processes for coordinating the work of the commons. It is also a plan to reduce expenditures, achieve economic sustainability, and ultimately restore the TEC and grow its ability to have impact through its mission, vision, and values and create value for token engineering stakeholders.

Read the full proposal here: https://forum.tecommons.org/t/tec-coordination-team-proposal/1177 ",0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,2022-11-28T19:46:09.000Z,0x59214e4c0e1952a1269fb18979063b74ec30d62f61aba89fe5758bc866869ddd,2022-12-02T19:45:00.000Z,ACTIVE,9,"{""Yes"":""["",""No"":""2"",""Abstain "":""4""}",https://deepdao.io/feed-proposal/0x59214e4c0e1952a1269fb18979063b74ec30d62f61aba89fe5758bc866869ddd,https://deepdao.io/user/0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6/verified_dao_experience
13,37b8ab4b-dd9b-4cc6-a1f2-f98e4bc7d911,,"Approve a proposal. At a later time, the proposal will be allocated to the beneficiary
and the original deposit will be returned.

May only be called from `T::ApproveOrigin`.

# <weight>
- Complexity: O(1).
- DbReads: `Proposals`, `Approvals`
- DbWrite: `Approvals`
# </weight>",,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj,2022-06-28T12:29:12.017Z,kusama_636f756e-00000503,2022-06-28T19:51:36.014Z,ACTIVE,9,,https://deepdao.io/feed-proposal/kusama_636f756e-00000503,https://deepdao.io/user/GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj/verified_dao_experience
14,c84cd1ca-1b59-4ac7-ba68-0f3763e60998,,"Approve a proposal. At a later time, the proposal will be allocated to the beneficiary
and the original deposit will be returned.

May only be called from `T::ApproveOrigin`.

# <weight>
- Complexity: O(1).
- DbReads: `Proposals`, `Approvals`
- DbWrite: `Approvals`
# </weight>",,128qRiVjxU3TuT37tg7AX99zwqfPtj2t4nDKUv9Dvi5wzxuF,2022-10-09T14:20:12.006Z,polkadot_636f756e-00000273,2022-10-12T11:46:18.008Z,ACTIVE,8,,https://deepdao.io/feed-proposal/polkadot_636f756e-00000273,https://deepdao.io/user/128qRiVjxU3TuT37tg7AX99zwqfPtj2t4nDKUv9Dvi5wzxuF/verified_dao_experience
15,4b71babe-cd23-4350-a553-03f0ddf84449,SNAPSHOT,Will ETH tvl exceed BTC tvl before 2025?,,0xdc4ee0e7e62c31e03378ff6204d58094461d13cf,2022-03-01T02:45:58.000Z,0x55ffd931fc8bd05aedc0ef501b8043898601c5851f95df575fc0d53bf2f425a2,2022-12-31T04:00:00.000Z,ACTIVE,8,"{""Yes"":""["",""No"":""0""}",https://deepdao.io/feed-proposal/0x55ffd931fc8bd05aedc0ef501b8043898601c5851f95df575fc0d53bf2f425a2,https://deepdao.io/user/0xdc4ee0e7e62c31e03378ff6204d58094461d13cf/verified_dao_experience
16,37b8ab4b-dd9b-4cc6-a1f2-f98e4bc7d911,," Remove an account's name and take charge of the deposit.

 Fails if `who` has not been named. The deposit is dealt with through `T::Slashed`
 imbalance handler.

 The dispatch origin for this call must be _Root_ or match `T::ForceOrigin`.

 # <weight>
 - O(1).
 - One unbalanced handler (probably a balance transfer)
 - One storage read/write.
 - One event.
 # </weight>",,DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF,2019-12-14T18:19:48.000Z,kusama_636f756e-00000020,,ACTIVE,8,,https://deepdao.io/feed-proposal/kusama_636f756e-00000020,https://deepdao.io/user/DTLcUu92NoQw4gg6VmNgXeYQiNywDhfYMQBPYg2Y1W6AkJF/verified_dao_experience
17,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,PancakeSwap会出治理通证吗？,,0x02210fb7910478d6a463dd9b3bc2871ac4f0aa17,2022-01-07T12:46:17.000Z,0x52990cbc46708a2a7646983fe5d7d8525109f4653d419f35276ab37fb1154719,2022-12-31T04:00:00.000Z,ACTIVE,8,"{""会"":""["",""不会"":""1"",""出个P，CAKE是干啥的！！！"":""4""}",https://deepdao.io/feed-proposal/0x52990cbc46708a2a7646983fe5d7d8525109f4653d419f35276ab37fb1154719,https://deepdao.io/user/0x02210fb7910478d6a463dd9b3bc2871ac4f0aa17/verified_dao_experience
18,b4ada401-a5d3-4b3e-9d81-b184f0284701,,"Schedule the currently externally-proposed majority-carries referendum to be tabled
immediately. If there is no externally-proposed referendum currently, or if there is one
but it is not a majority-carries referendum then it fails.

The dispatch of this call must be `FastTrackOrigin`.

- `proposal_hash`: The hash of the current external proposal.
- `voting_period`: The period that is allowed for voting on this proposal. Increased to
  `FastTrackVotingPeriod` if too low.
- `delay`: The number of block after voting has ended in approval and this should be
  enacted. This doesn't have a minimum amount.

Emits `Started`.

Weight: `O(1)`",,0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da,2022-05-27T17:49:18.294Z,moonriver_74656368-00000044,2022-05-27T23:11:30.292Z,ACTIVE,8,,https://deepdao.io/feed-proposal/moonriver_74656368-00000044,https://deepdao.io/user/0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da/verified_dao_experience
19,b4ada401-a5d3-4b3e-9d81-b184f0284701,,"Schedule a majority-carries referendum to be tabled next once it is legal to schedule
an external referendum.

The dispatch of this call must be `ExternalMajorityOrigin`.

- `proposal_hash`: The preimage hash of the proposal.

Unlike `external_propose`, blacklisting has no effect on this and it may replace a
pre-scheduled `external_propose` call.

Weight: `O(1)`",,0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da,2022-05-27T17:48:30.248Z,moonriver_636f756e-00000042,2022-05-27T23:07:00.450Z,ACTIVE,8,,https://deepdao.io/feed-proposal/moonriver_636f756e-00000042,https://deepdao.io/user/0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da/verified_dao_experience
20,c0f3aa7a-35b8-41ac-9e78-e2263ea29657,,"Schedule a majority-carries referendum to be tabled next once it is legal to schedule
an external referendum.

The dispatch of this call must be `ExternalMajorityOrigin`.

- `proposal_hash`: The preimage hash of the proposal.

Unlike `external_propose`, blacklisting has no effect on this and it may replace a
pre-scheduled `external_propose` call.

Weight: `O(1)`",,0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da,2022-05-27T17:48:30.248Z,moonbeam_636f756e-00000042,2022-05-27T23:07:00.450Z,ACTIVE,8,,https://deepdao.io/feed-proposal/moonbeam_636f756e-00000042,https://deepdao.io/user/0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da/verified_dao_experience
21,c0f3aa7a-35b8-41ac-9e78-e2263ea29657,,"Schedule the currently externally-proposed majority-carries referendum to be tabled
immediately. If there is no externally-proposed referendum currently, or if there is one
but it is not a majority-carries referendum then it fails.

The dispatch of this call must be `FastTrackOrigin`.

- `proposal_hash`: The hash of the current external proposal.
- `voting_period`: The period that is allowed for voting on this proposal. Increased to
  `FastTrackVotingPeriod` if too low.
- `delay`: The number of block after voting has ended in approval and this should be
  enacted. This doesn't have a minimum amount.

Emits `Started`.

Weight: `O(1)`",,0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da,2022-05-27T17:49:18.294Z,moonbeam_74656368-00000044,2022-05-27T23:11:30.292Z,ACTIVE,8,,https://deepdao.io/feed-proposal/moonbeam_74656368-00000044,https://deepdao.io/user/0xCfBF79A75A35baa595b7E0d376C87fA47f6ef3da/verified_dao_experience
22,4b71babe-cd23-4350-a553-03f0ddf84449,SNAPSHOT,"If wallet, dex or cex could forbidden some address according to regulations, do you think blockchain is decentralizing?",,0x274937c261448b7abd5eb27e34ae9abf03ce46bb,2022-03-17T02:53:28.000Z,0xa0ab63e823ed97e66f80e9dd78ae4b0ccbbd1f7c141215c86207df52b741ead4,2022-12-25T04:00:00.000Z,ACTIVE,8,"{""Yes"":""["",""No"":""0""}",https://deepdao.io/feed-proposal/0xa0ab63e823ed97e66f80e9dd78ae4b0ccbbd1f7c141215c86207df52b741ead4,https://deepdao.io/user/0x274937c261448b7abd5eb27e34ae9abf03ce46bb/verified_dao_experience
23,fe88c2d2-1ae7-4981-98d2-126025575283,SNAPSHOT,Should Proxy Build a Mobile App?,"This is a proposal for Proxy to deploy resources to build a mobile app.

Functionality would include:

1. Chat: Channels and 1 to 1 DMs
2. Posts: Feed of posts, discussions, proposals
3. Profile: User settings and info",0xf3d863a1796da93f0bd425c117e3ac0bba3aed9c,2022-07-15T02:03:48.000Z,0x021e83b9062ff9b872083179a5271542bbc779d504095c7a77b136d2c7c83080,2022-12-31T08:00:00.000Z,ACTIVE,8,"{""Yes, Build an App"":""["",""No, Browser Only"":""7""}",https://deepdao.io/feed-proposal/0x021e83b9062ff9b872083179a5271542bbc779d504095c7a77b136d2c7c83080,https://deepdao.io/user/0xf3d863a1796da93f0bd425c117e3ac0bba3aed9c/verified_dao_experience
24,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,Lets bake some Cakes,"I want to bake a Cakes for children from orphanages. Just for Christmass.

If you want to make a smile for children (I do) just put the $Cakes in to the wallet below

0x29730b375d43688AFe98Ec7B2E3C742F489852E3

(more cakes wider range)

Thank you for your heart

God bless you

Mario Stefano",0x29730b375d43688afe98ec7b2e3c742f489852e3,2022-10-03T09:08:52.000Z,bafkreidfnexkranskey5oarontseyk4rfa5z5jwzerhxc7r242bvwqvdry,2022-12-14T23:00:00.000Z,ACTIVE,8,"{""Thats a wonderfull idea and I am with you"":""["",""I am in and give us a raport form this action"":""1"",""God bless you but I am out"":""9"",""God bless you and I am in"":""3""}",https://deepdao.io/feed-proposal/bafkreidfnexkranskey5oarontseyk4rfa5z5jwzerhxc7r242bvwqvdry,https://deepdao.io/user/0x29730b375d43688afe98ec7b2e3c742f489852e3/verified_dao_experience
25,ef4edbc5-e06c-45e0-a950-e362ec0d3474,SNAPSHOT,Let's establish goats as global festival brand,"Just make goats part of a global festival brand.
We would like to see all year lit festivals and parties all over the globe.
LF Goat",0x04ab14a3a89d97b54cf425fa6f523ed042d5c1c0,2022-10-06T18:35:37.000Z,0x24010fba8ccbe55e2652ebff9f87afcaae09a0eb939a8af3b2b54c99650be34f,2022-12-31T11:00:00.000Z,ACTIVE,8,"{""Yeah"":""["",""Nahh"":""1""}",https://deepdao.io/feed-proposal/0x24010fba8ccbe55e2652ebff9f87afcaae09a0eb939a8af3b2b54c99650be34f,https://deepdao.io/user/0x04ab14a3a89d97b54cf425fa6f523ed042d5c1c0/verified_dao_experience
26,37b8ab4b-dd9b-4cc6-a1f2-f98e4bc7d911,,"Approve a proposal. At a later time, the proposal will be allocated to the beneficiary
and the original deposit will be returned.

May only be called from `T::ApproveOrigin`.

# <weight>
- Complexity: O(1).
- DbReads: `Proposals`, `Approvals`
- DbWrite: `Approvals`
# </weight>",,GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj,2022-10-13T15:14:00.026Z,kusama_636f756e-00000555,2022-10-17T01:25:12.006Z,ACTIVE,8,,https://deepdao.io/feed-proposal/kusama_636f756e-00000555,https://deepdao.io/user/GLVeryFRbg5hEKvQZcAnLvXZEXhiYaBjzSDwrXBXrfPF7wj/verified_dao_experience
27,949ca05b-13aa-404b-b1bb-0e38fdc9f986,DAOHAUS,Replenish Multi-sig,"Reimbursement to the multi-sig for  5 payments: 
https://app.clickup.com/t/44rumdm, https://app.clickup.com/t/44rv3cf, https://app.clickup.com/t/377vyz3, https://app.clickup.com/t/37dg8ha, https://app.clickup.com/t/37dhb4y",0x2b6d3084e397b73cb4265394b1ca4f7d58882753,2022-11-28T17:40:10.000Z,0x3f0ad15fb1ee96f649499c6198713d11781d93f2-proposal-94,,ACTIVE,8,,https://deepdao.io/feed-proposal/0x3f0ad15fb1ee96f649499c6198713d11781d93f2-proposal-94,https://deepdao.io/user/0x2b6d3084e397b73cb4265394b1ca4f7d58882753/verified_dao_experience
28,90dd77f0-55e6-4f0e-b964-6ff5cbe01a2f,SNAPSHOT,AGEN NFT Series 3 Release Date,"You must hold AGEN  Series 1 NFT, AGEN Series 2 NFT or a Diamond NFT to vote in this DAO",0x0493e97faedbafe58151c6f1a8c5794ceec6c953,2022-08-02T12:31:22.000Z,0x3e2002c048bace33ffcc1748fe2a86574a6931d23db86e340f9e1a6752c889b4,2023-08-02T05:30:00.000Z,ACTIVE,8,"{""August 5th 2022"":""["",""August 8th 2022"":""3"",""August 10th 2022"":""4""}",https://deepdao.io/feed-proposal/0x3e2002c048bace33ffcc1748fe2a86574a6931d23db86e340f9e1a6752c889b4,https://deepdao.io/user/0x0493e97faedbafe58151c6f1a8c5794ceec6c953/verified_dao_experience
29,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT, PancakeSwap会出NFT平台吗？,,0xe57ce617396b6a5dfcbcf1215f3943929a1e0a3e,2022-01-08T12:45:30.000Z,0xcde1ff537d52c6cb0cbcd808ddd712f11f3cd1e9115a901c304539da0bac716e,2022-12-31T04:00:00.000Z,ACTIVE,8,"{""会"":""["",""不会"":""1""}",https://deepdao.io/feed-proposal/0xcde1ff537d52c6cb0cbcd808ddd712f11f3cd1e9115a901c304539da0bac716e,https://deepdao.io/user/0xe57ce617396b6a5dfcbcf1215f3943929a1e0a3e/verified_dao_experience
30,06071263-76ae-41ec-b345-6d498b6ad328,SNAPSHOT,project on Arbitrum One?,Can Arbitrum/Offchain Labs help if I get scammed from a project on Arbitrum One?,0xc41966200307bd77f0a47b10967bd1eceb1395f1,2022-10-23T02:35:14.000Z,0xfa240b9610caeaa3589ade1e25e144adef6d61ee0c13173929432beca88d9a1a,2023-01-20T04:00:00.000Z,ACTIVE,8,"{""For"":""["",""Against"":""]""}",https://deepdao.io/feed-proposal/0xfa240b9610caeaa3589ade1e25e144adef6d61ee0c13173929432beca88d9a1a,https://deepdao.io/user/0xc41966200307bd77f0a47b10967bd1eceb1395f1/verified_dao_experience
31,2d6a743b-c9ca-41cd-bb30-55774ad8bf4a,SNAPSHOT,Develop a Mini Game for the DAO,"0.5 Eth to develop a mini game for Koda Capital. The game will be built out by ProxLabs. 

ProxLabs has decided to front the DAO the 0.5eth so that we can get the game development going asap. In return, any funds made after the DAO is able to max stake our Kennel will be paid back to ProxLabs until the 0.5eth has been paid back in full. 

Game could take 3-7 days to complete

Game will be very similar to Doodle Jump. It won’t be token gated meaning anyone can play. In order to be eligible for the weekly prizes players must purchase keys.  Every month keys get reset meaning players must use their keys within 30 day period. So If game goes live Day 1, and someone buys keys on day 10, they will only have 20 days to use their keys before they are reset. 

As players progress through the level they will have an opportunity to get free keys aka more free attempts to play.
 
Purchase Packages:
5 keys- 2 ape
10 Keys- 3 ape
20 keys-  5 ape 

Total buy-in Pool will be split with 50% going to DAO, other 50% going towards game prize pool. 

1st place: 70% of prize pool 
2nd place: 20% of prize pool 
3rd place: 10% of prize pool 

Ex: 100 people first week. Each bought 2 ape package. So 200 ape in total. 50% of pool so 100 goes to the dao. 100 ape left. 70 ape to first place. 20 ape to second place. 10 ape to third place. 

Every week a new winner is chosen and scores are reset 

Building out a simple mini game like this with cheap transactions allows for an additional revenue source for the DAO in addition to allowing players a chance at weekly ape prizes.

Disclaimer:
Proxlab is completing some research around this specifically trying to get a couple of the technical questions answered. There may be slight adjustments to start time, vision, and time to develop. Price paid to proxlab will remain the same and not change however.",0x42f3be9717d96e42cd7ab731fb74a69280f8bb83,2022-12-01T15:17:47.000Z,0x3772c7af3367b93e23b9634d2d7019bf8d9827c2329ff35dce14bf27f7309dbb,2022-12-04T15:16:59.000Z,ACTIVE,8,"{""For"":""["",""Against"":""3"",""Abstain"":""5""}",https://deepdao.io/feed-proposal/0x3772c7af3367b93e23b9634d2d7019bf8d9827c2329ff35dce14bf27f7309dbb,https://deepdao.io/user/0x42f3be9717d96e42cd7ab731fb74a69280f8bb83/verified_dao_experience
32,da9956dc-8a87-40c0-a066-b8991d67e574,SNAPSHOT,bsc链的交易所除了薄饼还有没有其他有前景的竞品？,,0x98d4109a5aa69d7967956e36e5e07827b004d1a7,2022-01-01T04:01:15.000Z,0x05be2823a79e83651067f1dcd7023281e8512e52d949f1195cc116b4cca691fb,2023-01-31T04:00:00.000Z,ACTIVE,8,"{""有"":""["",""无"":""2""}",https://deepdao.io/feed-proposal/0x05be2823a79e83651067f1dcd7023281e8512e52d949f1195cc116b4cca691fb,https://deepdao.io/user/0x98d4109a5aa69d7967956e36e5e07827b004d1a7/verified_dao_experience
33,37b8ab4b-dd9b-4cc6-a1f2-f98e4bc7d911,," Approve a proposal. At a later time, the proposal will be allocated to the beneficiary
 and the original deposit will be returned.

 May only be called from `T::ApproveOrigin`.

 # <weight>
 - Complexity: O(1).
 - DbReads: `Proposals`, `Approvals`
 - DbWrite: `Approvals`
 # </weight>",,H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y,2020-09-20T18:36:00.000Z,kusama_636f756e-00000216,2020-09-23T08:13:18.000Z,ACTIVE,8,,https://deepdao.io/feed-proposal/kusama_636f756e-00000216,https://deepdao.io/user/H9eSvWe34vQDJAWckeTHWSqSChRat8bgKHG39GC1fjvEm7y/verified_dao_experience
34,7cca8426-0ef8-47bd-bc53-05f88d9086bb,SNAPSHOT,Arbitrum Odyssey  restart,"Pick the project you want included in The Arbitrum Odyssey!

📹 Watch the replay here: https://www.twitch.tv/videos/1454921430

Twitter: https://twitter.com/arbitrum/
Discord: https://discord.com/invite/arbitrum",0x341d2d099d0ad1986ce5e549a1a15631163877d6,2022-11-18T12:37:32.000Z,0xbdf2622083379c4c3647a89efc5baf0fb097a7b3b9a94dc3c42e2553b0809974,2025-10-25T04:00:00.000Z,ACTIVE,8,"{""yes"":""["",""yeah"":""0"",""omg"":""."",""gm&gn"":""0""}",https://deepdao.io/feed-proposal/0xbdf2622083379c4c3647a89efc5baf0fb097a7b3b9a94dc3c42e2553b0809974,https://deepdao.io/user/0x341d2d099d0ad1986ce5e549a1a15631163877d6/verified_dao_experience
